基金代码,基金简称,类型,机构持有比例,个人持有比例,资产规模,原始摘要,小类,年化收益率,年化波动率,夏普比率,Beta,Alpha,数据起止,交易日数,计算状态
159351,嘉实中证A500ET,指数型,95.96%,4.04%,105.89 亿,截至2025-06-30，嘉实中证A500ETF 的基金机构持有172.26亿份，占总份额的95.96%，个人投资者持有7.25亿份，占总份额的4.04%,中证500,0.102721864457884,0.1809866176233631,0.4294343166279002,1.0118305327108512,0.051531738322948106,2024-10-16 至 2025-02-28,91.0,成功
516950,银华中证基建ETF,指数型,56.09%,43.91%,2.83 亿,截至2025-06-30，银华中证基建ETF 的基金机构持有2.44亿份，占总份额的56.09%，个人投资者持有1.91亿份，占总份额的43.91%,基建,0.013915697087249601,0.23579041710944532,-0.04700913229906825,0.9195758487925088,0.10045898914890472,2021-05-17 至 2025-02-28,919.0,成功
159338,国泰中证A500ET,指数型,59.77%,33.98%,373.59 亿,截至2025-06-30，国泰中证A500ETF 的基金机构持有113.65亿份，占总份额的59.77%，个人投资者持有64.61亿份，占总份额的33.98%,中证500,0.10216829573036956,0.18683891128717656,0.41302047415465704,1.0427997635149489,0.0470780587654418,2024-10-16 至 2025-02-28,91.0,成功
515220,国泰中证煤炭ETF,指数型,45.62%,30.13%,86.40 亿,截至2025-06-30，国泰中证煤炭ETF 的基金机构持有19.42亿份，占总份额的45.62%，个人投资者持有12.83亿份，占总份额的30.13%,煤炭,-0.0043453910237019056,0.4019674130445987,-0.07300440302220719,0.7166095083509518,0.090008913474253,2020-03-03 至 2025-02-28,1211.0,成功
159217,工银国证港股通创新药,指数型,95.73%,4.27%,47.51 亿,截至2025-06-30，工银国证港股通创新药ETF 的基金机构持有36.02亿份，占总份额的95.73%，个人投资者持有1.61亿份，占总份额的4.27%,创新药,,,,,,,,数据不足
563800,广发中证A500ET,指数型,94.08%,5.92%,216.25 亿,截至2025-06-30，广发中证A500ETF 的基金机构持有180.00亿份，占总份额的94.08%，个人投资者持有11.33亿份，占总份额的5.92%,中证500,-0.057047395360861675,0.16618491776571134,-0.4937114418321202,1.0423742725683414,0.037958202713243905,2024-11-19 至 2025-02-28,67.0,成功
512050,华夏中证A500ET,指数型,61.79%,11.74%,420.34 亿,截至2025-06-30，华夏中证A500ETF 的基金机构持有102.19亿份，占总份额的61.79%，个人投资者持有19.41亿份，占总份额的11.74%,中证500,-0.023014146992008655,0.16447584869841136,-0.29192217199042436,1.0379205874001713,0.023753543023348422,2024-11-18 至 2025-02-28,68.0,成功
159549,天弘中证红利低波动1,指数型,1.21%,0.91%,50.17 亿,截至2025-06-30，天弘中证红利低波动100ETF 的基金机构持有0.41亿份，占总份额的1.21%，个人投资者持有0.30亿份，占总份额的0.91%,红利,0.09114852717224808,0.17476034715684777,0.37850993230678154,0.6799886323097576,0.015315152786318897,2023-12-12 至 2025-02-28,292.0,成功
513260,汇添富恒生科技ETF,指数型,61.07%,38.93%,71.75 亿,截至2025-06-30，汇添富恒生科技ETF(QDII) 的基金机构持有19.54亿份，占总份额的61.07%，个人投资者持有12.46亿份，占总份额的38.93%,QDII,0.18821411398959254,0.3507844571377009,0.46528319789699984,1.363080461082156,0.2618727935536802,2022-09-14 至 2025-02-28,593.0,成功
159940,广发中证全指金融地产,指数型,93.16%,6.84%,6.55 亿,截至2025-06-30，广发中证全指金融地产ETF 的基金机构持有7.44亿份，占总份额的93.16%，个人投资者持有0.55亿份，占总份额的6.84%,金融,0.016783170854769436,0.23150484741420568,-0.03549311920250686,0.8616080793847123,0.03375370479221229,2015-04-20 至 2025-02-28,2396.0,成功
159547,华夏中证红利低波动E,指数型,20.92%,10.55%,8.97 亿,截至2025-06-30，华夏中证红利低波动ETF 的基金机构持有0.48亿份，占总份额的20.92%，个人投资者持有0.24亿份，占总份额的10.55%,红利,0.10418913136481334,0.17058093282739126,0.4642320220217335,0.5306055757718121,0.044804630253789224,2024-02-07 至 2025-02-28,251.0,成功
562960,易方达中证绿色电力E,指数型,85.45%,14.55%,2.11 亿,截至2025-06-30，易方达中证绿色电力ETF 的基金机构持有0.63亿份，占总份额的85.45%，个人投资者持有0.11亿份，占总份额的14.55%,电力,0.003312730543497011,0.17127405758423883,-0.12662320121560966,0.5140968815124921,0.02845605006168417,2023-04-13 至 2025-02-28,454.0,成功
159312,广发恒指港股通ETF,指数型,58.27%,41.73%,2.53 亿,截至2025-06-30，广发恒指港股通ETF 的基金机构持有0.27亿份，占总份额的58.27%，个人投资者持有0.19亿份，占总份额的41.73%,国际,0.6056628307504808,0.2071376834873726,2.8032698878081193,0.8621799044941021,0.8115145767994456,2024-11-11 至 2025-02-28,73.0,成功
560610,招商中证A500ET,指数型,80.98%,19.02%,56.64 亿,截至2025-06-30，招商中证A500ETF 的基金机构持有73.16亿份，占总份额的80.98%，个人投资者持有17.19亿份，占总份额的19.02%,中证500,0.10216829573036956,0.18149862134784225,0.425172903007767,1.0180669742402733,0.05966491190330925,2024-10-16 至 2025-02-28,91.0,成功
560510,泰康中证A500ET,指数型,86.57%,13.43%,35.05 亿,截至2025-06-30，泰康中证A500ETF 的基金机构持有55.86亿份，占总份额的86.57%，个人投资者持有8.66亿份，占总份额的13.43%,中证500,0.0893455175248572,0.17698582681033465,0.36356310945628734,0.9882848387539134,0.047768305604086736,2024-10-16 至 2025-02-28,91.0,成功
560090,汇添富中证全指证券公,指数型,73.03%,26.97%,35.05 亿,截至2025-06-30，汇添富中证全指证券公司ETF 的基金机构持有14.82亿份，占总份额的73.03%，个人投资者持有5.47亿份，占总份额的26.97%,证券,0.11989456511375929,0.2994629144572402,0.3168825271261064,1.3421702840567138,0.1595276063865252,2023-03-16 至 2025-02-28,473.0,成功
563020,易方达中证红利低波动,指数型,51.00%,49.00%,47.17 亿,截至2025-06-30，易方达中证红利低波动ETF 的基金机构持有8.66亿份，占总份额的51.00%，个人投资者持有8.33亿份，占总份额的49.00%,红利,0.12744239499328458,0.17905723711946364,0.5721209409979723,0.5733550476907423,0.04621866158545718,2023-12-15 至 2025-02-28,289.0,成功
159390,国联中证A50ETF,指数型,72.38%,12.66%,2.95 亿,截至2025-06-30，国联中证A50ETF 的基金机构持有2.10亿份，占总份额的72.38%，个人投资者持有0.37亿份，占总份额的12.66%,中证A50,,,,,,,,数据不足
513040,易方达中证港股通互联,指数型,72.52%,27.48%,79.08 亿,截至2025-06-30，易方达中证港股通互联网ETF 的基金机构持有3.70亿份，占总份额的72.52%，个人投资者持有1.40亿份，占总份额的27.48%,互联网,0.20130727275141025,0.3343604007491046,0.5272971092163113,1.2160031556068842,0.25288764359492855,2023-06-13 至 2025-02-28,414.0,成功
513120,广发中证香港创新药E,指数型,58.60%,41.40%,234.03 亿,截至2025-06-30，广发中证香港创新药ETF(QDII) 的基金机构持有69.43亿份，占总份额的58.60%，个人投资者持有49.06亿份，占总份额的41.40%,创新药,-0.04662057579948553,0.34532472871969727,-0.20740065753478226,1.1782021024826086,0.04528555939848955,2022-07-13 至 2025-02-28,637.0,成功
530680,兴业上证180ETF,指数型,85.40%,14.60%,2.59 亿,截至2025-06-30，兴业上证180ETF 的基金机构持有4.00亿份，占总份额的85.40%，个人投资者持有0.68亿份，占总份额的14.60%,上证180,0.2489160258676768,0.12062643606743999,1.8562765606578109,0.8185697938822278,0.029887802136670416,2025-01-09 至 2025-02-28,31.0,成功
516570,易方达中证石化产业E,指数型,81.43%,18.57%,2.03 亿,截至2025-06-30，易方达中证石化产业ETF 的基金机构持有0.70亿份，占总份额的81.43%，个人投资者持有0.16亿份，占总份额的18.57%,能源,-0.0770075174008068,0.21605232713673972,-0.47214264596301314,0.9006696086546305,-0.004424445947546318,2021-06-21 至 2025-02-28,895.0,成功
563520,沪深300ETF永赢,指数型,83.78%,16.22%,5.02 亿,截至2025-06-30，沪深300ETF永赢 的基金机构持有8.35亿份，占总份额的83.78%，个人投资者持有1.62亿份，占总份额的16.22%,沪深300,-0.045101473386710444,0.1485851452887357,-0.4717932822321294,0.9277837642713914,0.022360943109499543,2024-11-19 至 2025-02-28,67.0,成功
513690,博时恒生高股息ETF,指数型,86.44%,5.59%,55.26 亿,截至2025-06-30，博时恒生高股息ETF 的基金机构持有35.23亿份，占总份额的86.44%，个人投资者持有2.28亿份，占总份额的5.59%,高股息,-0.020203188934532768,0.2097034275475245,-0.21555770195643797,0.6704963478302118,0.04450432983483976,2021-05-21 至 2025-02-28,915.0,成功
159148,富国国证石油天然气E,指数型,70.20%,29.80%,2.10 亿,截至2026-02-04，富国国证石油天然气ETF 的基金机构持有1.48亿份，占总份额的70.20%，个人投资者持有0.63亿份，占总份额的29.80%,能源,,,,,,,,数据不足
512890,华泰柏瑞中证红利低波,指数型,36.33%,18.54%,267.54 亿,截至2025-06-30，华泰柏瑞中证红利低波ETF 的基金机构持有57.45亿份，占总份额的36.33%，个人投资者持有29.31亿份，占总份额的18.54%,红利,0.01332954750578974,0.2768982591591727,-0.04214707788213864,0.5941963774453752,0.03321385970051649,2019-01-21 至 2025-02-28,1478.0,成功
159207,广发中证智选高股息策,指数型,54.10%,45.90%,4.57 亿,截至2025-06-30，广发中证智选高股息策略ETF 的基金机构持有1.90亿份，占总份额的54.10%，个人投资者持有1.61亿份，占总份额的45.90%,高股息,,,,,,,,数据不足
159732,华夏国证消费电子主题,指数型,57.93%,32.46%,30.20 亿,截至2025-06-30，华夏国证消费电子主题ETF 的基金机构持有13.92亿份，占总份额的57.93%，个人投资者持有7.80亿份，占总份额的32.46%,消费,-0.044118586824847705,0.30320574798656147,-0.22795935526892167,1.2385622395161142,0.0648560643629359,2021-08-24 至 2025-02-28,849.0,成功
560150,泰康中证红利低波动E,指数型,97.46%,2.54%,8.57 亿,截至2025-06-30，泰康中证红利低波动ETF 的基金机构持有6.78亿份，占总份额的97.46%，个人投资者持有0.18亿份，占总份额的2.54%,红利,0.07329003010589852,0.189505524234547,0.2548212264573932,0.5977196145527043,0.0011987548235183887,2024-04-09 至 2025-02-28,216.0,成功
560170,南方中证国新央企科技,指数型,63.36%,34.68%,13.46 亿,截至2025-06-30，南方中证国新央企科技引领ETF 的基金机构持有10.36亿份，占总份额的63.36%，个人投资者持有5.67亿份，占总份额的34.68%,国央企,-0.08489721642021009,0.2825560904456864,-0.38893947126344025,1.153899416194901,-0.081003172513471,2023-07-07 至 2025-02-28,398.0,成功
